ClientID,Age,Gender,County,LoanHeldBefore,NoOfProductsHeld,AvgTxnAmt,NoOfTxns,LastTxnAmt,LoanFlag,IncomeCategory,MerCategory
368,52,1,Dublin,0,2,0.0,47,344.66,0,Upper Middle,Retail
369,69,1,Dublin,0,3,0.0,37,579.4,0,Lower Middle,Clothing
370,35,0,Dublin,0,4,1506.0,81,16.0,0,Upper Middle,Transport
371,45,0,Dublin,0,3,0.0,91,881.11,0,Upper,Transport
372,52,1,Wicklow,0,4,50.0,0,,0,Lower Middle,Unknown
373,63,1,Dublin,0,4,0.0,37,895.02,0,Lower Middle,Accommodation
374,55,1,Cork,1,2,0.0,37,55.53,0,Lower Middle,Transport
375,34,1,Dublin,1,5,0.0,6,207.6,0,Low,Transport
376,26,0,Kildare,1,3,40.0,0,,0,Lower Middle,Unknown
377,31,1,Dublin,0,3,1147.0,37,396.37,0,Lower Middle,Accommodation
378,41,1,Dublin,0,5,8.0,19,545.92,0,Lower Middle,Accommodation
379,39,1,Laois,0,5,0.0,44,555.02,0,Lower Middle,Electrical Goods
380,60,0,Longford,1,2,2567.0,0,,0,Lower Middle,Unknown
381,66,1,Dublin,0,5,0.0,1,790.51,0,Lower Middle,Retail
382,30,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
383,24,1,Dublin,0,4,0.0,46,252.17,0,Upper Middle,Accommodation
384,20,1,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
385,58,1,Laois,0,3,2560.0,29,296.66,0,Lower Middle,Accommodation
386,31,0,Limerick,0,2,0.0,26,291.35,0,Upper Middle,Professional Services
387,35,1,Monaghan,0,3,0.0,0,,0,Lower Middle,Unknown
388,55,1,Dublin,0,3,0.0,29,375.83,0,Upper Middle,Transport
389,24,1,Dublin,0,1,2347.0,4,7.17,0,Lower Middle,Professional Services
390,66,1,Dublin,0,1,0.0,1,692.67,0,Lower Middle,Accommodation
391,28,0,Dublin,0,5,246.0,24,569.04,0,Upper Middle,Professional Services
392,32,0,Cork,0,2,176.0,0,,0,Lower Middle,Unknown
393,59,1,Monaghan,1,5,28.0,0,,0,Lower Middle,Unknown
394,37,0,Dublin,0,1,660.0,27,177.1,0,Upper,Professional Services
395,56,0,Cork,0,5,43.0,2,94.76,0,Upper Middle,Transport
396,48,1,Dublin,0,4,0.0,0,,0,Upper,Unknown
397,69,0,Louth,1,5,218.0,3,115.68,0,Lower Middle,Transport
398,22,0,Dublin,1,3,0.0,19,671.59,0,Lower Middle,Health
399,66,1,Kildare,0,1,0.0,73,97.0,0,Upper,Transport
400,60,0,Louth,1,5,0.0,0,,0,Lower Middle,Unknown
401,27,0,Cavan,0,1,0.0,86,49.24,0,Lower Middle,Accommodation
402,53,1,Carlow,0,4,72.0,12,106.85,0,Upper,Entertainment
403,36,0,Dublin,1,4,88.0,24,696.08,0,Upper,Legal
404,23,0,Kilkenny,0,2,0.0,0,,0,Lower Middle,Unknown
405,45,1,Waterford,0,5,62.0,10,25.06,0,Upper,Transport
406,60,0,Tipperary,1,5,0.0,0,,0,Upper Middle,Unknown
407,55,1,Dublin,1,4,0.0,48,347.83,0,Lower Middle,Retail
408,49,0,Dublin,1,2,0.0,33,839.62,0,Upper Middle,Groceries/Perishables
409,70,0,Galway,1,1,0.0,9,517.77,0,Upper,Transport
410,64,0,Dublin,0,3,0.0,65,827.84,0,Lower Middle,Accommodation
411,49,1,Dublin,1,5,987.0,0,,0,Lower Middle,Unknown
412,47,0,Donegal,1,1,0.0,5,462.8,0,Upper Middle,Hardware
413,24,1,Cork,0,3,0.0,2,62.92,0,Low,Clothing
414,32,1,Dublin,1,3,29.0,30,865.34,0,Lower Middle,Professional Services
415,68,1,Wicklow,0,5,456.0,0,,0,Lower Middle,Unknown
416,33,0,Dublin,0,3,404.0,44,50.32,0,Lower Middle,Legal
417,28,0,Clare,1,1,0.0,28,763.91,0,Upper,Accommodation
418,29,1,Dublin,0,1,70.0,0,,0,Upper Middle,Unknown
419,63,0,Cork,0,2,1240.0,0,,0,Lower Middle,Unknown
420,53,1,Dublin,0,2,0.0,11,70.0,0,Lower Middle,
421,32,1,Longford,1,2,127.0,0,,0,Upper Middle,Unknown
422,54,0,Laois,1,4,154.0,13,522.4,0,Lower Middle,Transport
423,58,1,Clare,0,5,0.0,42,654.97,0,Upper,Entertainment
424,69,0,Carlow,0,5,0.0,6,713.85,0,Lower Middle,Accommodation
425,45,1,Monaghan,0,5,13.0,10,547.47,0,Lower Middle,
426,49,0,Galway,0,5,0.0,0,,0,Lower Middle,Unknown
427,36,1,Dublin,0,1,1988.0,17,60.92,0,Upper Middle,Entertainment
428,51,1,Waterford,0,3,0.0,80,530.45,0,Upper Middle,Accommodation
429,58,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
430,25,1,Tipperary,0,4,412.0,17,553.1,0,Lower Middle,Transport
431,24,1,Dublin,0,3,69.0,0,,0,Upper Middle,Unknown
432,70,1,Dublin,1,4,33.0,100,793.62,1,Lower Middle,Transport
433,66,1,Cork,0,5,0.0,0,,0,Upper Middle,Unknown
434,54,0,Dublin,0,1,0.0,0,,0,Upper,Unknown
435,61,1,Longford,0,2,654.0,55,307.16,0,Lower Middle,Professional Services
436,23,0,Leitrim,0,4,179.0,26,106.83,0,Lower Middle,Accommodation
437,31,1,Cork,1,5,271.0,11,27.82,0,Lower Middle,Transport
438,26,0,Dublin,0,5,0.0,4,272.81,0,Lower Middle,Professional Services
439,26,0,Kildare,1,3,66.0,0,,0,Lower Middle,Unknown
440,45,0,Dublin,0,3,78.0,34,763.15,0,Lower Middle,Transport
441,44,0,Dublin,1,4,4.0,19,445.13,0,Lower Middle,Transport
442,34,1,Offaly,0,3,1230.0,0,,0,Low,Unknown
443,49,1,Dublin,0,4,0.0,42,523.95,0,Lower Middle,Accommodation
444,24,0,Dublin,0,4,1744.0,0,,0,Lower Middle,Unknown
445,45,1,Cork,0,1,152.0,0,,0,Lower Middle,Unknown
446,31,0,Dublin,1,5,0.0,5,308.26,0,Lower Middle,Transport
447,43,1,Dublin,0,1,283.0,0,,0,Lower Middle,Unknown
448,51,1,Clare,1,4,31.0,0,,0,Lower Middle,Unknown
449,60,0,Dublin,0,5,0.0,25,507.44,0,Lower Middle,Transport
450,37,1,Meath,0,3,0.0,27,420.87,0,Lower Middle,Accommodation
451,49,1,Cavan,0,3,55.0,2,302.72,0,Lower Middle,Clothing
452,31,0,Cork,0,4,0.0,0,,0,Upper Middle,Unknown
453,28,0,Offaly,0,3,0.0,0,,0,Lower Middle,Unknown
454,69,0,Dublin,0,1,0.0,1,827.6,0,Lower Middle,Electrical Goods
455,52,1,Dublin,0,1,391.0,0,,0,Lower Middle,Unknown
456,70,1,Dublin,0,2,111.0,0,,0,Lower Middle,Unknown
457,50,0,Dublin,0,1,0.0,30,544.91,0,Lower Middle,Transport
458,26,1,Dublin,1,2,386.0,16,595.05,0,Lower Middle,Clothing
459,20,1,Clare,0,1,14.0,29,230.26,0,Lower Middle,Accommodation
460,23,1,Dublin,0,5,0.0,18,241.87,0,Upper,Utilities
461,21,1,Dublin,0,2,49.0,23,429.83,0,Upper,
462,41,0,Dublin,1,5,358.0,36,562.53,0,Upper Middle,Clothing
463,52,1,Donegal,0,3,0.0,16,337.48,0,Upper,Transport
464,33,1,Dublin,0,5,0.0,66,74.29,0,Upper,Transport
465,66,0,Dublin,0,3,0.0,10,6.9,0,Lower Middle,Entertainment
466,34,1,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
467,38,1,Clare,1,3,1272.0,2,622.75,0,Upper,Transport
468,32,0,Leitrim,1,3,34.0,32,298.36,0,Lower Middle,Professional Services
469,23,1,Dublin,0,3,2937.0,29,483.46,0,Lower Middle,Utilities
470,44,0,Dublin,0,2,1201.0,11,618.61,0,Lower Middle,Retail
471,36,0,Dublin,0,1,356.0,8,617.2,0,Upper,Accommodation
472,58,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
473,63,0,Dublin,0,3,0.0,39,578.74,0,Lower Middle,Accommodation
474,25,0,Dublin,0,2,55.0,6,635.38,0,Lower Middle,Accommodation
475,39,0,Tipperary,1,4,0.0,55,143.38,0,Upper Middle,Office Equipment
476,31,0,Dublin,0,2,305.0,11,377.37,0,Lower Middle,Transport
477,20,0,Kerry,0,3,0.0,29,529.25,0,Upper Middle,Accommodation
478,20,0,Meath,0,4,333.0,9,21.47,0,Lower Middle,Accommodation
479,20,1,Mayo,0,4,0.0,15,775.31,0,Lower Middle,Professional Services
480,69,1,Cork,0,1,0.0,0,,0,Lower Middle,Unknown
481,46,0,Wicklow,0,5,1633.0,96,759.59,0,Lower Middle,Health
482,45,0,Cork,0,2,120.0,32,700.81,0,Lower Middle,Transport
483,67,1,Dublin,0,2,542.0,0,,0,Lower Middle,Unknown
484,51,1,Monaghan,0,2,0.0,0,,0,Lower Middle,Unknown
485,36,1,Dublin,1,1,0.0,23,73.51,0,Lower Middle,Transport
486,40,1,Dublin,0,1,66.0,18,453.29,0,Upper,Misc
487,53,1,Kildare,0,3,0.0,0,,0,Low,Unknown
488,55,1,Donegal,1,2,1942.0,1,418.3,0,Upper Middle,Accommodation
489,45,1,Dublin,0,5,0.0,0,,0,Upper,Unknown
490,20,0,Dublin,0,5,2009.0,0,,0,Lower Middle,Unknown
491,26,1,Mayo,1,4,8016.0,10,71.81,1,Lower Middle,Financial Services
492,37,0,Cork,0,2,0.0,0,,0,Lower Middle,Unknown
493,61,1,Dublin,0,4,93.0,32,69.22,0,Upper Middle,Transport
494,60,0,Leitrim,1,1,1.0,0,,0,Lower Middle,Unknown
495,46,0,Dublin,0,4,358.0,29,18.46,0,Lower Middle,
496,54,1,Cork,1,4,57.0,0,,0,Lower Middle,Unknown
497,28,1,Galway,0,1,1166.0,6,669.78,0,Lower Middle,Accommodation
498,34,0,Galway,0,1,19.0,14,53.14,0,Lower Middle,Professional Services
499,25,1,Dublin,0,4,0.0,0,,0,Upper Middle,Unknown
500,22,0,Kerry,1,3,38.0,0,,0,Lower Middle,Unknown
501,61,0,Dublin,0,2,0.0,3,757.33,0,Upper Middle,Accommodation
502,37,0,Dublin,0,3,0.0,0,,0,Low,Unknown
503,44,1,Dublin,0,4,121.0,54,812.23,0,Upper Middle,Accommodation
504,62,0,Cork,0,5,0.0,0,,0,Lower Middle,Unknown
505,69,0,Wicklow,0,1,0.0,0,,0,Lower Middle,Unknown
506,48,1,Dublin,1,2,4.0,5,84.87,0,Lower Middle,Retail
507,27,0,Carlow,0,3,0.0,0,,0,Lower Middle,Unknown
508,41,1,Louth,0,4,83.0,32,173.01,0,Lower Middle,Transport
509,36,1,Dublin,1,2,178.0,40,84.6,0,Upper Middle,Transport
510,59,1,Dublin,0,5,72.0,2,292.68,0,Lower Middle,Retail
511,52,1,Cork,0,2,28.0,13,755.61,0,Low,Transport
512,46,1,Longford,0,1,0.0,0,,0,Lower Middle,Unknown
513,46,1,Cork,0,2,1092.0,82,82.16,0,Lower Middle,Health
514,23,1,Dublin,0,5,4.0,21,421.34,0,Lower Middle,Retail
515,50,0,Dublin,1,3,2358.0,0,,0,Lower Middle,Unknown
516,25,1,Waterford,1,2,36.0,0,,0,Lower Middle,Unknown
517,41,0,Dublin,0,5,249.0,0,,0,Upper,Unknown
518,58,0,Dublin,1,5,0.0,26,295.8,0,Upper,Transport
519,55,1,Dublin,0,1,0.0,14,47.63,0,Lower Middle,Professional Services
520,24,0,Monaghan,0,5,0.0,10,548.87,0,Upper Middle,Groceries/Perishables
521,38,0,Dublin,0,1,69.0,15,894.88,0,Lower Middle,Transport
522,57,0,Dublin,0,3,0.0,25,326.74,0,Upper,Accommodation
523,24,0,Dublin,0,5,2.0,21,792.4,0,Lower Middle,Clothing
524,43,0,Kildare,1,5,93.0,95,616.98,1,Lower Middle,Entertainment
525,50,1,Cork,1,1,8.0,1,99.81,0,Upper Middle,Transport
526,62,0,Kildare,1,5,284.0,15,142.0,0,Upper,Transport
527,33,0,Dublin,1,2,41.0,0,,0,Lower Middle,Unknown
528,50,0,Clare,0,3,2676.0,0,,0,Upper Middle,Unknown
529,57,1,Carlow,0,5,0.0,5,540.41,0,Upper,Accommodation
530,41,1,Dublin,0,5,63.0,24,82.11,0,Lower Middle,Accommodation
531,66,1,Cavan,0,2,21.0,25,787.72,0,Upper Middle,
532,51,1,Tipperary,0,5,0.0,0,,0,Lower Middle,Unknown
533,42,0,Dublin,0,3,0.0,0,,0,Upper Middle,Unknown
534,63,0,Donegal,0,5,0.0,28,363.35,0,Lower Middle,Clothing
535,53,0,Dublin,1,4,61.0,64,114.06,0,Lower Middle,Accommodation
536,23,0,Dublin,0,3,0.0,5,433.16,0,Upper Middle,Hardware
537,68,1,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
538,69,0,Donegal,0,3,0.0,38,181.98,0,Lower Middle,Transport
539,21,0,Dublin,0,2,0.0,0,,0,Lower Middle,Unknown
540,46,0,Dublin,0,5,1082.0,0,,0,Upper,Unknown
541,60,1,Cork,0,5,0.0,61,505.13,0,Upper Middle,Accommodation
542,42,0,Cavan,0,3,2001.0,0,,0,Low,Unknown
543,25,0,Wicklow,0,1,1946.0,10,829.99,0,Upper,Accommodation
544,34,0,Cork,0,2,97.0,27,172.65,0,Upper Middle,Accommodation
545,27,0,Offaly,0,1,3928.0,56,654.06,0,Lower Middle,
546,36,1,Dublin,1,3,40.0,35,871.77,0,Low,Transport
547,70,1,Louth,0,5,0.0,39,169.06,0,Lower Middle,Entertainment
548,48,1,Cork,0,2,1092.0,37,662.02,0,Lower Middle,Groceries/Perishables
549,59,0,Cork,0,1,1901.0,15,275.87,0,Upper,Accommodation
550,35,1,Dublin,1,4,111.0,39,674.95,0,Upper,Retail
551,51,1,Meath,0,5,0.0,30,698.4,0,Lower Middle,Retail
552,67,1,Monaghan,1,1,1374.0,2,663.86,0,Lower Middle,Accommodation
553,68,1,Dublin,0,1,0.0,4,452.42,0,Lower Middle,Transport
554,52,0,Dublin,0,4,406.0,2,493.24,0,Lower Middle,Accommodation
555,32,0,Louth,0,2,335.0,0,,0,Lower Middle,Unknown
556,41,1,Mayo,1,2,1494.0,0,,0,Upper Middle,Unknown
557,42,0,Clare,0,4,0.0,94,221.43,0,Upper,
558,41,0,Dublin,0,1,0.0,0,,0,Upper Middle,Unknown
559,40,1,Dublin,0,2,0.0,2,312.46,0,Upper,Professional Services
560,38,0,Meath,0,3,0.0,6,357.92,0,Upper Middle,Transport
561,38,0,Meath,0,3,477.0,35,717.03,0,Lower Middle,Accommodation
562,41,0,Dublin,0,5,0.0,6,628.21,0,Upper Middle,Professional Services
563,51,1,Dublin,0,3,1547.0,0,,0,Lower Middle,Unknown
564,26,1,Cork,0,4,35.0,1,17.22,0,Lower Middle,Professional Services
565,45,0,Cavan,0,2,0.0,0,,0,Low,Unknown
566,21,1,Cork,1,2,2121.0,91,711.51,1,Lower Middle,Electrical Goods
567,27,0,Dublin,0,1,1829.0,40,81.24,0,Upper Middle,Accommodation
568,52,0,Cavan,0,2,96.0,0,,0,Lower Middle,Unknown
569,49,1,Outside ROI,0,3,377.0,0,,0,Upper,Unknown
570,27,1,Dublin,0,3,0.0,29,781.32,0,Upper Middle,Transport
571,27,1,Wicklow,1,1,0.0,0,,0,Lower Middle,Unknown
572,63,0,Cork,0,4,0.0,0,,0,Upper,Unknown
573,27,1,Mayo,0,1,2287.0,89,546.42,1,Upper Middle,Retail
574,36,1,Dublin,0,4,263.0,3,271.32,0,Lower Middle,
575,36,0,Dublin,1,2,0.0,34,662.92,0,Lower Middle,Clothing
576,58,0,Wicklow,0,5,426.0,0,,0,Lower Middle,Unknown
577,20,1,Wicklow,0,3,0.0,25,759.27,0,Lower Middle,Transport
578,34,0,Limerick,0,2,303.0,2,795.84,0,Lower Middle,
579,62,0,Dublin,0,2,0.0,0,,0,Upper Middle,Unknown
580,38,1,Dublin,0,4,0.0,95,859.82,0,Lower Middle,Transport
581,50,0,Cork,1,1,194.0,11,449.24,0,Upper Middle,Transport
582,43,0,Longford,1,3,2335.0,39,550.24,1,Lower Middle,Professional Services
583,36,1,Cork,0,4,0.0,38,228.87,0,Lower Middle,Accommodation
584,48,1,Dublin,1,2,0.0,4,243.6,0,Lower Middle,Professional Services
585,42,0,Dublin,0,2,84.0,37,638.31,0,Lower Middle,
586,52,1,Tipperary,0,2,75.0,21,43.61,0,Upper Middle,Accommodation
587,49,1,Meath,0,1,0.0,8,387.89,0,Upper,Professional Services
588,24,1,Dublin,0,4,1663.0,9,535.98,0,Low,Entertainment
589,45,1,Dublin,1,2,0.0,11,458.06,0,Upper,Transport
590,43,0,Mayo,0,2,7.0,10,438.43,0,Low,Retail
591,68,0,Dublin,1,1,0.0,99,705.16,1,Lower Middle,Transport
592,56,0,Dublin,0,5,9419.0,1,332.83,1,Lower Middle,Entertainment
593,28,0,Cork,1,5,183.0,0,,0,Upper Middle,Unknown
594,34,1,Limerick,0,4,330.0,2,334.05,0,Upper Middle,Accommodation
595,26,1,Waterford,1,4,339.0,36,374.74,0,Lower Middle,Entertainment
596,60,0,Dublin,0,1,31.0,38,827.28,0,Upper Middle,Transport
597,45,0,Dublin,0,4,0.0,0,,0,Upper Middle,Unknown
598,70,1,Dublin,1,3,0.0,28,823.07,0,Lower Middle,Transport
599,34,0,Dublin,0,1,171.0,6,495.03,0,Upper,Transport
600,45,1,Dublin,0,1,0.0,29,633.17,0,Lower Middle,Financial Services
601,42,0,Wicklow,0,5,0.0,0,,0,Upper Middle,Unknown
602,50,1,Meath,0,5,170.0,37,369.81,0,Lower Middle,Transport
603,26,0,Dublin,0,5,420.0,0,,0,Upper Middle,Unknown
604,49,0,Cork,0,5,123.0,83,819.87,0,Upper Middle,Accommodation
605,43,0,Galway,0,1,0.0,0,,0,Upper Middle,Unknown
606,23,1,Meath,1,3,0.0,0,,0,Lower Middle,Unknown
607,65,1,Dublin,0,1,0.0,17,647.47,0,Upper,Accommodation
608,69,1,Dublin,0,2,75.0,25,813.58,0,Lower Middle,Accommodation
609,51,0,Dublin,0,3,0.0,22,398.86,0,Upper Middle,Transport
610,45,1,Cork,1,3,0.0,26,702.73,0,Lower Middle,Retail
611,61,1,Louth,1,5,0.0,23,284.76,0,Lower Middle,Groceries/Perishables
612,56,0,Mayo,0,1,384.0,11,181.72,0,Lower Middle,Memberships
613,41,0,Dublin,0,5,0.0,13,522.85,0,Lower Middle,Accommodation
614,49,1,Cork,1,2,665.0,34,327.63,0,Lower Middle,Professional Services
615,28,0,Cork,0,2,0.0,33,598.58,0,Lower Middle,Accommodation
616,46,0,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
617,67,0,Offaly,1,2,0.0,0,,0,Lower Middle,Unknown
618,40,1,Dublin,0,5,271.0,2,421.76,0,Lower Middle,Misc
619,57,0,Dublin,0,4,0.0,14,672.77,0,Lower Middle,Transport
620,54,1,Carlow,0,3,2180.0,30,822.0,0,Lower Middle,Utilities
621,22,0,Mayo,1,4,0.0,80,207.22,0,Lower Middle,Professional Services
622,40,1,Dublin,0,5,0.0,0,,0,Upper Middle,Unknown
623,47,0,Kildare,0,2,90.0,17,298.27,0,Lower Middle,Groceries/Perishables
624,20,0,Galway,0,2,484.0,3,562.34,0,Lower Middle,Retail
625,41,1,Dublin,0,3,2877.0,55,515.24,0,Lower Middle,Transport
626,25,0,Cork,1,1,361.0,33,715.12,0,Lower Middle,Health
627,50,1,Dublin,0,4,1303.0,21,255.24,0,Lower Middle,Accommodation
628,66,0,Dublin,0,4,0.0,16,765.65,0,Lower Middle,Accommodation
629,23,0,Cork,0,2,165.0,0,,0,Lower Middle,Unknown
630,64,1,Kerry,0,2,0.0,25,378.8,0,Upper,Accommodation
631,23,1,Kilkenny,0,2,221.0,29,361.38,0,Upper,Transport
632,66,0,Dublin,0,5,69.0,0,,0,Lower Middle,Unknown
633,48,1,Offaly,1,1,0.0,31,619.72,0,Lower Middle,Retail
634,38,0,Cork,1,2,2.0,6,296.77,0,Lower Middle,Transport
635,54,0,Dublin,0,5,88.0,30,469.06,0,Lower Middle,Accommodation
636,59,1,Dublin,0,4,26.0,32,370.63,0,Lower Middle,Professional Services
637,68,1,Dublin,1,4,0.0,9,77.57,0,Upper Middle,Clothing
638,39,0,Clare,0,3,5081.0,10,479.5,0,Lower Middle,Accommodation
639,20,0,Dublin,0,1,0.0,82,410.75,0,Upper Middle,Accommodation
640,39,1,Cork,0,2,0.0,33,566.08,0,Lower Middle,Accommodation
641,64,0,Offaly,0,3,95.0,24,25.11,0,Upper,Accommodation
642,28,0,Dublin,0,3,1700.0,0,,0,Lower Middle,Unknown
643,47,1,Dublin,0,3,2620.0,0,,0,Lower Middle,Unknown
644,51,1,Dublin,0,4,33.0,26,741.18,0,Upper Middle,Office Equipment
645,40,0,Offaly,0,3,35.0,23,25.68,0,Lower Middle,Entertainment
646,27,1,Leitrim,0,2,0.0,9,507.63,0,Lower Middle,Transport
647,33,0,Carlow,0,1,64.0,19,626.15,0,Low,Utilities
648,58,0,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
649,21,1,Dublin,0,2,0.0,0,,0,Lower Middle,Unknown
650,53,1,Wicklow,0,4,36.0,0,,0,Lower Middle,Unknown
651,36,1,Cork,0,1,1176.0,71,449.48,0,Low,Restaurants/Dining
652,54,1,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
653,27,0,Louth,0,4,0.0,0,,0,Lower Middle,Unknown
654,37,1,Meath,0,5,331.0,0,,0,Lower Middle,Unknown
655,60,1,Dublin,0,5,40.0,0,,0,Lower Middle,Unknown
656,36,0,Dublin,0,2,83.0,0,,0,Lower Middle,Unknown
657,52,0,Cork,1,4,10.0,2,492.82,0,Lower Middle,Accommodation
658,39,1,Dublin,1,4,188.0,17,81.95,0,Upper Middle,Accommodation
659,59,1,Dublin,1,2,0.0,2,889.25,0,Lower Middle,Professional Services
660,61,0,Wicklow,0,3,8.0,0,,0,Lower Middle,Unknown
661,45,1,Dublin,0,2,0.0,86,719.8,0,Upper Middle,Retail
662,24,1,Meath,0,2,0.0,10,92.3,0,Lower Middle,Transport
663,22,1,Dublin,0,3,0.0,83,890.26,0,Lower Middle,Health
664,48,1,Tipperary,0,1,0.0,19,516.65,0,Lower Middle,Professional Services
665,20,1,Dublin,0,4,0.0,0,,0,Upper Middle,Unknown
666,56,1,Cork,1,2,185.0,1,865.47,0,Upper,Groceries/Perishables
667,32,0,Louth,1,1,172.0,18,705.63,0,Lower Middle,Retail
668,70,0,Dublin,0,3,37.0,2,410.73,0,Lower Middle,Professional Services
669,54,0,Offaly,0,1,0.0,0,,0,Lower Middle,Unknown
670,69,0,Kildare,0,3,0.0,0,,0,Lower Middle,Unknown
671,57,0,Dublin,1,4,5.0,10,743.83,0,Lower Middle,Transport
672,21,1,Cork,0,3,1065.0,83,437.49,0,Upper,Accommodation
673,25,0,Dublin,0,2,18.0,45,778.66,0,Low,Transport
674,43,1,Louth,0,5,0.0,0,,0,Lower Middle,Unknown
675,64,0,Monaghan,0,4,129.0,22,830.08,0,Upper,Transport
676,52,0,Cork,1,4,0.0,0,,0,Lower Middle,Unknown
677,24,1,Dublin,1,3,663.0,42,619.76,0,Upper Middle,Transport
678,61,1,Dublin,0,4,0.0,38,554.59,0,Lower Middle,Transport
679,46,1,Donegal,0,4,29.0,5,58.52,0,Lower Middle,Legal
680,49,1,Wicklow,0,3,83.0,62,651.81,0,Lower Middle,Office Equipment
681,28,0,Cavan,0,1,3.0,5,12.14,0,Lower Middle,Transport
682,49,0,Louth,0,1,131.0,8,455.45,0,Lower Middle,Accommodation
683,45,1,Mayo,0,3,0.0,33,523.81,0,Lower Middle,
684,57,0,Kildare,1,1,297.0,28,630.64,0,Lower Middle,Education
685,41,1,Leitrim,1,2,0.0,22,604.87,0,Upper Middle,Transport
686,58,1,Dublin,0,3,0.0,15,882.73,0,Lower Middle,Transport
687,51,0,Dublin,0,4,1024.0,34,778.83,0,Upper Middle,Transport
688,33,1,Clare,1,1,1169.0,91,512.04,1,Low,Accommodation
689,70,1,Dublin,0,4,352.0,0,,0,Lower Middle,Unknown
690,29,0,Louth,0,3,0.0,8,125.32,0,Low,Accommodation
691,34,1,Dublin,0,3,0.0,8,618.1,0,Upper Middle,Financial Services
692,33,0,Dublin,0,2,0.0,40,766.39,0,Lower Middle,Transport
693,46,1,Dublin,0,5,861.0,26,511.46,0,Lower Middle,Professional Services
694,27,1,Clare,0,4,0.0,0,,0,Lower Middle,Unknown
695,26,1,Kilkenny,0,3,6.0,0,,0,Lower Middle,Unknown
696,37,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
697,56,0,Meath,0,2,0.0,0,,0,Low,Unknown
698,33,0,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
699,24,1,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
700,46,1,Dublin,0,4,0.0,0,,0,Upper Middle,Unknown
701,21,1,Cork,0,1,28.0,23,574.95,0,Lower Middle,Retail
702,32,1,Leitrim,0,3,1300.0,0,,0,Lower Middle,Unknown
703,67,0,Dublin,1,4,2486.0,0,,0,Lower Middle,Unknown
704,30,1,Mayo,1,5,1697.0,54,223.8,1,Lower Middle,Accommodation
705,62,0,Dublin,1,2,0.0,29,844.93,0,Lower Middle,Accommodation
706,42,0,Dublin,1,5,0.0,35,569.67,0,Lower Middle,Accommodation
707,48,0,Galway,0,3,35.0,31,536.94,0,Lower Middle,Retail
708,39,0,Dublin,1,1,604.0,13,808.83,0,Lower Middle,
709,46,1,Mayo,1,5,0.0,60,104.3,0,Upper Middle,Transport
710,64,0,Limerick,0,1,0.0,7,114.94,0,Lower Middle,Transport
711,60,0,Donegal,0,2,2692.0,1,169.68,0,Lower Middle,Professional Services
712,39,0,Donegal,1,1,0.0,1,383.08,0,Lower Middle,Accommodation
713,35,1,Monaghan,0,2,532.0,0,,0,Lower Middle,Unknown
714,47,0,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
715,39,0,Dublin,0,5,0.0,18,552.18,0,Lower Middle,Transport
716,52,1,Dublin,1,3,0.0,100,583.16,1,Upper Middle,
717,42,1,Laois,0,4,259.0,0,,0,Lower Middle,Unknown
718,22,0,Dublin,1,2,19.0,3,725.81,0,Lower Middle,Retail
719,28,1,Louth,1,4,0.0,0,,0,Upper,Unknown
720,42,0,Dublin,0,2,1566.0,5,623.8,0,Lower Middle,Transport
721,59,1,Tipperary,0,3,0.0,3,79.76,0,Upper Middle,Retail
722,42,0,Tipperary,0,3,84.0,35,745.45,0,Lower Middle,Transport
723,21,0,Carlow,0,4,288.0,18,376.53,0,Upper Middle,Professional Services
724,33,0,Longford,0,1,5.0,0,,0,Upper,Unknown
725,66,1,Laois,0,3,1312.0,0,,0,Lower Middle,Unknown
726,21,1,Cavan,0,2,1039.0,0,,0,Lower Middle,Unknown
727,43,1,Dublin,1,1,357.0,100,618.96,1,Lower Middle,Accommodation
728,35,0,Dublin,0,2,1.0,2,372.55,0,Lower Middle,Accommodation
729,69,0,Dublin,0,2,1660.0,0,,0,Upper Middle,Unknown
730,47,1,Dublin,0,3,0.0,0,,0,Upper Middle,Unknown
731,28,0,Dublin,0,4,168.0,0,,0,Low,Unknown
732,56,1,Louth,1,1,721.0,12,588.7,0,Lower Middle,Hardware
733,21,0,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
734,55,0,Clare,1,5,0.0,0,,0,Lower Middle,Unknown
735,33,0,Cork,1,2,0.0,95,10.59,1,Lower Middle,Hardware
736,69,0,Dublin,1,1,0.0,85,808.2,1,Upper Middle,Transport
737,60,0,Laois,0,3,39.0,0,,0,Upper,Unknown
738,44,0,Dublin,0,3,1963.0,25,778.64,0,Low,Financial Services
